==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V)
3320,-0.70000,-0.70000,-0.68544,4,-0.70,0.00476
3325,-0.70000,-0.70000,-0.71400,4,-0.70,-0.66839
3330,-0.70000,-0.70000,-0.69972,4,-0.70,-0.57055
3335,-0.70000,-0.70000,-0.68544,4,-0.70,0.10815
3340,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55324
3345,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58357
3350,-0.70000,-0.70000,-0.68544,4,-0.70,0.15983
3355,-0.70000,-0.70000,-0.69972,4,-0.70,0.00668
3360,-0.70000,-0.70000,-0.72828,4,-0.70,-0.63761
3365,-0.70000,-0.70000,-0.69972,4,-0.70,0.09855
3370,-0.70000,-0.70000,-0.68544,4,-0.70,0.14131
3375,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59322
3380,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58661
3385,-0.70000,-0.70000,-0.69972,4,-0.70,0.00579
3390,-0.70000,-0.70000,-0.69972,4,-0.70,0.00424
3395,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58382
3400,-0.70000,-0.70000,-0.68544,4,-0.70,0.15890
3405,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00406
3410,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60074
3415,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60089
3420,-0.70000,-0.70000,-0.68544,4,-0.70,0.12301
3425,-0.70000,-0.70000,-0.71400,4,-0.70,-0.62167
3430,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59748
3435,-0.70000,-0.70000,-0.68544,4,-0.70,0.13269
3440,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00640
3445,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59090
3450,-0.70000,-0.70000,-0.68544,4,-0.70,0.14474
3455,-0.70000,-0.70000,-0.72828,4,-0.70,-0.66920
3460,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00640
3465,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59599
3470,-0.70000,-0.70000,-0.68544,4,-0.70,0.11713
3475,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61416
3480,-0.70000,-0.70000,-0.69972,4,-0.70,0.00437
3485,-0.70000,-0.70000,-0.69972,4,-0.70,0.00022
3490,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00929
3495,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59793
3500,-0.70000,-0.70000,-0.68544,4,-0.70,0.14691
3505,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00196
3510,-0.70000,-0.70000,-0.69972,4,-0.70,0.00785
3515,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58614
3520,-0.70000,-0.70000,-0.68544,4,-0.70,0.13781
3525,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61108
3530,-0.70000,-0.70000,-0.69972,4,-0.70,0.00714
3535,-0.70000,-0.70000,-0.68544,4,-0.70,0.14068
3540,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00954
3545,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58801
3550,-0.70000,-0.70000,-0.68544,4,-0.70,0.14667
3555,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00622
3560,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58875
3565,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00963
3570,-0.70000,-0.70000,-0.68544,4,-0.70,0.13708
3575,-0.70000,-0.70000,-0.72828,4,-0.70,-0.66066
3580,-0.70000,-0.70000,-0.68544,4,-0.70,0.15280
3585,-0.70000,-0.70000,-0.69972,4,-0.70,0.00785
3590,-0.70000,-0.70000,-0.69972,4,-0.70,0.00626
3595,-0.70000,-0.70000,-0.69972,4,-0.70,0.00840
3600,-0.70000,-0.70000,-0.68544,4,-0.70,0.14877
3605,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00213
3610,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59028
3615,-0.70000,-0.70000,-0.69972,4,-0.70,0.00701
3620,-0.70000,-0.70000,-0.68544,4,-0.70,0.14281
3625,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60890
3630,-0.70000,-0.70000,-0.69972,4,-0.70,0.00602
3635,-0.70000,-0.70000,-0.68544,4,-0.70,0.13470
3640,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00616
3645,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59040
3650,-0.70000,-0.70000,-0.68544,4,-0.70,0.14567
3655,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55013
3660,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59738
3665,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59143
3670,-0.70000,-0.70000,-0.68544,4,-0.70,0.12848
3675,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60431
3680,-0.70000,-0.70000,-0.69972,4,-0.70,0.09382
3685,-0.70000,-0.70000,-0.68544,4,-0.70,0.12764
3690,-0.70000,-0.70000,-0.68544,4,-0.70,0.14240
3695,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58897
3700,-0.70000,-0.70000,-0.69972,4,-0.70,0.00844
3705,-0.70000,-0.70000,-0.69972,4,-0.70,0.00149
3710,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58983
3715,-0.70000,-0.70000,-0.69972,4,-0.70,0.00707
3720,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00892
3725,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60887
3730,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59055
3735,-0.70000,-0.70000,-0.68544,4,-0.70,0.13402
3740,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00784
3745,-0.70000,-0.70000,-0.69972,4,-0.70,0.00452
3750,-0.70000,-0.70000,-0.68544,4,-0.70,0.14294
3755,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55210
3760,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60082
3765,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59571
3770,-0.70000,-0.70000,-0.68544,4,-0.70,0.13068
3775,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61329
3780,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59018
3785,-0.70000,-0.70000,-0.68544,4,-0.70,0.14114
3790,-0.70000,-0.70000,-0.68544,4,-0.70,0.13978
3795,-0.70000,-0.70000,-0.69972,4,-0.70,0.00902
3800,-0.70000,-0.70000,-0.68544,4,-0.70,0.15412
3805,-0.70000,-0.70000,-0.68544,4,-0.70,0.13197
3810,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60673
3815,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00421
3820,-0.70000,-0.70000,-0.68544,4,-0.70,0.12592
3825,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60426
3830,-0.70000,-0.70000,-0.69972,4,-0.70,0.00474
3835,-0.70000,-0.70000,-0.68544,4,-0.70,0.14138
3840,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59979
3845,-0.70000,-0.70000,-0.69972,4,-0.70,0.09821
3850,-0.70000,-0.70000,-0.69972,4,-0.70,0.10075
3855,-0.70000,-0.70000,-0.69972,4,-0.70,0.09267
3860,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58305
3865,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58584
3870,-0.70000,-0.70000,-0.68544,4,-0.70,0.13586
3875,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55555
3880,-0.70000,-0.70000,-0.69972,4,-0.70,0.00598
3885,-0.70000,-0.70000,-0.68544,4,-0.70,0.14245
3890,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00359
3895,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58655
3900,-0.70000,-0.70000,-0.68544,4,-0.70,0.16038
3905,-0.70000,-0.70000,-0.69972,4,-0.70,0.00918
3910,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59358
3915,-0.70000,-0.70000,-0.69972,4,-0.70,0.00767
3920,-0.70000,-0.70000,-0.68544,4,-0.70,0.12182
3925,-0.70000,-0.70000,-0.71400,4,-0.70,-0.62041
3930,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00559
3935,-0.70000,-0.70000,-0.67116,4,-0.70,0.17760
3940,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61415
3945,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59641
3950,-0.70000,-0.70000,-0.68544,4,-0.70,0.13029
3955,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00396
3960,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60009
3965,-0.70000,-0.70000,-0.69972,4,-0.70,0.00594
3970,-0.70000,-0.70000,-0.68544,4,-0.70,0.14060
3975,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60115
3980,-0.70000,-0.70000,-0.69972,4,-0.70,0.09701
3985,-0.70000,-0.70000,-0.68544,4,-0.70,0.15730
3990,-0.70000,-0.70000,-0.69972,4,-0.70,0.09065
3995,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58060
4000,-0.70000,-0.70000,-0.68544,4,-0.70,0.15012
4005,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00868
4010,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59766
4015,-0.70000,-0.70000,-0.69972,4,-0.70,0.00396
4020,-0.70000,-0.70000,-0.68544,4,-0.70,0.12882
4025,-0.70000,-0.70000,-0.72828,4,-0.70,-0.66484
4030,-0.70000,-0.70000,-0.69972,4,-0.70,0.09145
4035,-0.70000,-0.70000,-0.69972,4,-0.70,0.00039
4040,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00866
4045,-0.70000,-0.70000,-0.69972,4,-0.70,0.09608
4050,-0.70000,-0.70000,-0.68544,4,-0.70,0.13972
4055,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55615
4060,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60105
4065,-0.70000,-0.70000,-0.69972,4,-0.70,0.00342
4070,-0.70000,-0.70000,-0.68544,4,-0.70,0.12964
4075,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60547
4080,-0.70000,-0.70000,-0.69972,4,-0.70,0.09054
4085,-0.70000,-0.70000,-0.69972,4,-0.70,0.00044
4090,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00477
4095,-0.70000,-0.70000,-0.69972,4,-0.70,0.00745
4100,-0.70000,-0.70000,-0.68544,4,-0.70,0.14520
4105,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55129
4110,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59857
4115,-0.70000,-0.70000,-0.68544,4,-0.70,0.14216
4120,-0.70000,-0.70000,-0.64260,4,-0.70,0.30040
4125,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60630
4130,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58556
4135,-0.70000,-0.70000,-0.68544,4,-0.70,0.13071
4140,-0.70000,-0.70000,-0.68544,4,-0.70,0.13819
4145,-0.70000,-0.70000,-0.69972,4,-0.70,0.09057
4150,-0.70000,-0.70000,-0.68544,4,-0.70,0.15373
4155,-0.70000,-0.70000,-0.69972,4,-0.70,0.09237
4160,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57804
4165,-0.70000,-0.70000,-0.69972,4,-0.70,0.09895
4170,-0.70000,-0.70000,-0.69972,4,-0.70,0.00254
4175,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59715
4180,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58138
4185,-0.70000,-0.70000,-0.68544,4,-0.70,0.14156
4190,-0.70000,-0.70000,-0.68544,4,-0.70,0.14253
4195,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58797
4200,-0.70000,-0.70000,-0.68544,4,-0.70,0.14953
4205,-0.70000,-0.70000,-0.69972,4,-0.70,0.00654
4210,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58476
4215,-0.70000,-0.70000,-0.69972,4,-0.70,0.09850
4220,-0.70000,-0.70000,-0.68544,4,-0.70,0.13794
4225,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60405
4230,-0.70000,-0.70000,-0.69972,4,-0.70,0.10996
4235,-0.70000,-0.70000,-0.68544,4,-0.70,0.13950
4240,-0.70000,-0.70000,-0.68544,4,-0.70,0.10996
4245,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61840
4250,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55054
4255,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55921
4260,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60985
4265,-0.70000,-0.70000,-0.68544,4,-0.70,0.12548
4270,-0.70000,-0.70000,-0.68544,4,-0.70,0.11495
4275,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61545
4280,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00482
4285,-0.70000,-0.70000,-0.68544,4,-0.70,0.13791
4290,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00398
4295,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58159
4300,-0.70000,-0.70000,-0.68544,4,-0.70,0.17001
4305,-0.70000,-0.70000,-0.69972,4,-0.70,0.09119
4310,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58178
4315,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58161
4320,-0.70000,-0.70000,-0.68544,4,-0.70,0.13748
4325,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00283
4330,-0.70000,-0.70000,-0.69972,4,-0.70,0.09320
4335,-0.70000,-0.70000,-0.68544,4,-0.70,0.14127
4340,-0.70000,-0.70000,-0.68544,4,-0.70,0.13714
4345,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59090
4350,-0.70000,-0.70000,-0.68544,4,-0.70,0.15274
4355,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00592
4360,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60507
4365,-0.70000,-0.70000,-0.69972,4,-0.70,0.00063
4370,-0.70000,-0.70000,-0.68544,4,-0.70,0.12668
4375,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59682
4380,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58211
4385,-0.70000,-0.70000,-0.68544,4,-0.70,0.13798
4390,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00693
4395,-0.70000,-0.70000,-0.69972,4,-0.70,0.00431
4400,-0.70000,-0.70000,-0.68544,4,-0.70,0.14278
4405,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55160
4410,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59934
4415,-0.70000,-0.70000,-0.68544,4,-0.70,0.14062
4420,-0.70000,-0.70000,-0.68544,4,-0.70,0.13510
4425,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55075
4430,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58757
4435,-0.70000,-0.70000,-0.68544,4,-0.70,0.15314
4440,-0.70000,-0.70000,-0.69972,4,-0.70,0.00897
4445,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58429
4450,-0.70000,-0.70000,-0.67116,4,-0.70,0.21382
4455,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00698
4460,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60034
4465,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59765
4470,-0.70000,-0.70000,-0.68544,4,-0.70,0.12595
4475,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60965
4480,-0.70000,-0.70000,-0.69972,4,-0.70,0.00788
4485,-0.70000,-0.70000,-0.68544,4,-0.70,0.13989
4490,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00770
4495,-0.70000,-0.70000,-0.69972,4,-0.70,0.09172
4500,-0.70000,-0.70000,-0.68544,4,-0.70,0.15212
4505,-0.70000,-0.70000,-0.68544,4,-0.70,0.14407
4510,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58376
4515,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58538
4520,-0.70000,-0.70000,-0.68544,4,-0.70,0.13224
4525,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59779
4530,-0.70000,-0.70000,-0.69972,4,-0.70,0.00781
4535,-0.70000,-0.70000,-0.68544,4,-0.70,0.14237
4540,-0.70000,-0.70000,-0.68544,4,-0.70,0.11992
4545,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59997
4550,-0.70000,-0.70000,-0.68544,4,-0.70,0.13963
4555,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55482
4560,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59200
4565,-0.70000,-0.70000,-0.69972,4,-0.70,0.00690
4570,-0.70000,-0.70000,-0.68544,4,-0.70,0.13234
4575,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61323
4580,-0.70000,-0.70000,-0.69972,4,-0.70,0.00860
4585,-0.70000,-0.70000,-0.68544,4,-0.70,0.14122
4590,-0.70000,-0.70000,-0.69972,4,-0.70,0.00452
4595,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57959
4600,-0.70000,-0.70000,-0.69972,4,-0.70,0.09680
4605,-0.70000,-0.70000,-0.69972,4,-0.70,0.00717
4610,-0.70000,-0.70000,-0.72828,4,-0.70,-0.64961
4615,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58546
4620,-0.70000,-0.70000,-0.68544,4,-0.70,0.13135
4625,-0.70000,-0.70000,-0.69972,4,-0.70,-0.56217
4630,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59920
4635,-0.70000,-0.70000,-0.68544,4,-0.70,0.13210
4640,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00558
4645,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59217
4650,-0.70000,-0.70000,-0.67116,4,-0.70,0.21029
4655,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00855
4660,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60157
4665,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00224
4670,-0.70000,-0.70000,-0.68544,4,-0.70,0.12189
4675,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55600
4680,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59376
4685,-0.70000,-0.70000,-0.68544,4,-0.70,0.13181
4690,-0.70000,-0.70000,-0.68544,4,-0.70,0.12917
4695,-0.70000,-0.70000,-0.69972,4,-0.70,0.00333
4700,-0.70000,-0.70000,-0.68544,4,-0.70,0.14300
4705,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00917
4710,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60601
4715,-0.70000,-0.70000,-0.69972,4,-0.70,0.00567
4720,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00266
4725,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60194
4730,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57535
4735,-0.70000,-0.70000,-0.68544,4,-0.70,0.16867
4740,-0.70000,-0.70000,-0.69972,4,-0.70,0.09298
4745,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57198
4750,-0.70000,-0.70000,-0.68544,4,-0.70,0.16232
4755,-0.70000,-0.70000,-0.68544,4,-0.70,0.13770
4760,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58132
4765,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58583
4770,-0.70000,-0.70000,-0.67116,4,-0.70,0.18924
4775,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60951
4780,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00070
4785,-0.70000,-0.70000,-0.68544,4,-0.70,0.13973
4790,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55421
4795,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60115
4800,-0.70000,-0.70000,-0.68544,4,-0.70,0.14287
4805,-0.70000,-0.70000,-0.68544,4,-0.70,0.13050
4810,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60183
4815,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00779
4820,-0.70000,-0.70000,-0.68544,4,-0.70,0.11613
4825,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61602
4830,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60330
4835,-0.70000,-0.70000,-0.68544,4,-0.70,0.13416
4840,-0.70000,-0.70000,-0.68544,4,-0.70,0.12894
4845,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58362
4850,-0.70000,-0.70000,-0.68544,4,-0.70,0.16102
4855,-0.70000,-0.70000,-0.69972,4,-0.70,0.00952
4860,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58423
4865,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57075
4870,-0.70000,-0.70000,-0.68544,4,-0.70,0.14764
4875,-0.70000,-0.70000,-0.72828,4,-0.70,-0.66498
4880,-0.70000,-0.70000,-0.69972,4,-0.70,0.09747
4885,-0.70000,-0.70000,-0.68544,4,-0.70,0.14197
4890,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00402
4895,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59244
4900,-0.70000,-0.70000,-0.68544,4,-0.70,0.14376
4905,-0.70000,-0.70000,-0.68544,4,-0.70,0.12503
4910,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60327
4915,-0.70000,-0.70000,-0.68544,4,-0.70,0.14525
4920,-0.70000,-0.70000,-0.68544,4,-0.70,0.12891
4925,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61311
4930,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59743
4935,-0.70000,-0.70000,-0.68544,4,-0.70,0.13296
4940,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55635
4945,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00085
4950,-0.70000,-0.70000,-0.68544,4,-0.70,0.15259
4955,-0.70000,-0.70000,-0.68544,4,-0.70,0.13305
4960,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59661
4965,-0.70000,-0.70000,-0.69972,4,-0.70,0.00404
4970,-0.70000,-0.70000,-0.68544,4,-0.70,0.13064
4975,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61322
4980,-0.70000,-0.70000,-0.69972,4,-0.70,0.09324
4985,-0.70000,-0.70000,-0.69972,4,-0.70,0.00106
4990,-0.70000,-0.70000,-0.69972,4,-0.70,0.00553
4995,-0.70000,-0.70000,-0.72828,4,-0.70,-0.63111
==============================================================================
Test complete.
Please wait for the next step to occur.
==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.7000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V)

Please enter a new step magnitude to run another test:
0,0.70000,0.70000,-0.72828,5,0.70,-6.24690
5,0.70000,0.70000,-0.72828,5,0.70,-6.26717
10,0.70000,0.70000,-0.68544,5,0.70,-6.07609
15,0.70000,0.70000,-0.65688,5,0.70,-5.96635
20,0.70000,0.70000,-0.65688,5,0.70,-6.03163
25,0.70000,0.70000,-0.62832,5,0.70,-5.98113
30,0.70000,0.70000,-0.57120,5,0.70,-5.82375
35,0.70000,0.70000,-0.55692,5,0.70,-5.87711
40,0.70000,0.70000,-0.52836,5,0.70,-5.88724
45,0.70000,0.70000,-0.45696,5,0.70,-5.70428
50,0.70000,0.70000,-0.41412,5,0.70,-5.65871
55,0.70000,0.70000,-0.39984,5,0.70,-5.74909
60,0.70000,0.70000,-0.34272,5,0.70,-5.66267
65,0.70000,0.70000,-0.27132,5,0.70,-5.51539
70,0.70000,0.70000,-0.24276,5,0.70,-5.57794
75,0.70000,0.70000,-0.19992,5,0.70,-5.57457
80,0.70000,0.70000,-0.11424,5,0.70,-5.38052
85,0.70000,0.70000,-0.09996,5,0.70,-5.48917
90,0.70000,0.70000,-0.04284,5,0.70,-5.31515
95,0.70000,0.70000,0.02856,5,0.70,-5.24164
100,0.70000,0.70000,0.08568,5,0.70,-5.22767
105,0.70000,0.70000,0.11424,5,0.70,-4.95548
110,0.70000,0.70000,0.15708,5,0.70,-5.43502
115,0.70000,0.70000,0.24276,5,0.70,-5.17145
120,0.70000,0.70000,0.24276,5,0.70,-4.71081
125,0.70000,0.70000,0.29988,5,0.70,-3.74306
130,0.70000,0.70000,0.37128,5,0.70,-2.70303
135,0.70000,0.70000,0.41412,5,0.70,-1.87210
140,0.70000,0.70000,0.47124,5,0.70,-1.09590
145,0.70000,0.70000,0.49980,5,0.70,-0.60077
150,0.70000,0.70000,0.52836,5,0.70,0.35663
155,0.70000,0.70000,0.51408,5,0.70,0.43300
160,0.70000,0.70000,0.55692,5,0.70,0.65710
165,0.70000,0.70000,0.58548,5,0.70,0.73523
170,0.70000,0.70000,0.57120,5,0.70,0.60299
175,0.70000,0.70000,0.58548,5,0.70,0.58877
180,0.70000,0.70000,0.61404,5,0.70,0.59605
185,0.70000,0.70000,0.59976,5,0.70,0.41278
190,0.70000,0.70000,0.57120,5,0.70,0.21380
195,0.70000,0.70000,0.59976,5,0.70,0.22181
200,0.70000,0.70000,0.59976,5,0.70,0.12479
205,0.70000,0.70000,0.57120,5,0.70,-0.68661
210,0.70000,0.70000,0.58548,5,0.70,-0.68555
215,0.70000,0.70000,0.59976,5,0.70,-0.70280
220,0.70000,0.70000,0.58548,5,0.70,-0.84127
225,0.70000,0.70000,0.58548,5,0.70,-0.87149
230,0.70000,0.70000,0.62832,5,0.70,-0.76507
235,0.70000,0.70000,0.61404,5,0.70,-0.87305
240,0.70000,0.70000,0.58548,5,0.70,-1.01304
245,0.70000,0.70000,0.61404,5,0.70,-0.92923
250,0.70000,0.70000,0.62832,5,0.70,-0.90149
255,0.70000,0.70000,0.59976,5,0.70,-1.05699
260,0.70000,0.70000,0.61404,5,0.70,-1.02851
265,0.70000,0.70000,0.64260,5,0.70,-0.96967
270,0.70000,0.70000,0.62832,5,0.70,-1.04967
275,0.70000,0.70000,0.62832,5,0.70,-1.03899
280,0.70000,0.70000,0.67116,5,0.70,-0.86955
285,0.70000,0.70000,0.64260,5,0.70,-0.98374
290,0.70000,0.70000,0.62832,5,0.70,-1.01068
295,0.70000,0.70000,0.67116,5,0.70,-0.81144
300,0.70000,0.70000,0.65688,5,0.70,-0.86990
305,0.70000,0.70000,0.64260,5,0.70,-0.89677
310,0.70000,0.70000,0.67116,5,0.70,-0.73851
315,0.70000,0.70000,0.69972,5,0.70,-0.60633
320,0.70000,0.70000,0.67116,5,0.70,-0.69570
325,0.70000,0.70000,0.67116,5,0.70,-0.65177
330,0.70000,0.70000,0.71400,5,0.70,0.16761
335,0.70000,0.70000,0.68544,5,0.70,-0.56129
340,0.70000,0.70000,0.68544,5,0.70,0.09315
345,0.70000,0.70000,0.69972,5,0.70,0.16966
350,0.70000,0.70000,0.69972,5,0.70,0.14792
355,0.70000,0.70000,0.67116,5,0.70,-0.58933
360,0.70000,0.70000,0.69972,5,0.70,0.16206
365,0.70000,0.70000,0.71400,5,0.70,0.20493
370,0.70000,0.70000,0.68544,5,0.70,-0.00278
375,0.70000,0.70000,0.68544,5,0.70,0.09414
380,0.70000,0.70000,0.71400,5,0.70,0.20534
385,0.70000,0.70000,0.69972,5,0.70,0.12443
390,0.70000,0.70000,0.68544,5,0.70,0.00349
395,0.70000,0.70000,0.69972,5,0.70,0.13017
400,0.70000,0.70000,0.69972,5,0.70,0.09536
405,0.70000,0.70000,0.67116,5,0.70,-0.63212
410,0.70000,0.70000,0.68544,5,0.70,-0.57178
415,0.70000,0.70000,0.71400,5,0.70,0.14510
420,0.70000,0.70000,0.68544,5,0.70,-0.59420
425,0.70000,0.70000,0.68544,5,0.70,-0.57043
