==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V)
4240,-0.70000,-0.70000,-0.68544,4,-0.70,0.14212
4245,-0.70000,-0.70000,-0.69972,4,-0.70,0.09677
4250,-0.70000,-0.70000,-0.68544,4,-0.70,0.14950
4255,-0.70000,-0.70000,-0.68544,4,-0.70,0.15862
4260,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00234
4265,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59928
4270,-0.70000,-0.70000,-0.69972,4,-0.70,0.00477
4275,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00448
4280,-0.70000,-0.70000,-0.72828,4,-0.70,-0.67945
4285,-0.70000,-0.70000,-0.69972,4,-0.70,0.10374
4290,-0.70000,-0.70000,-0.68544,4,-0.70,0.13750
4295,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60740
4300,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60974
4305,-0.70000,-0.70000,-0.68544,4,-0.70,0.12052
4310,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60964
4315,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00365
4320,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61176
4325,-0.70000,-0.70000,-0.68544,4,-0.70,0.11199
4330,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61594
4335,-0.70000,-0.70000,-0.68544,4,-0.70,0.13696
4340,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60577
4345,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60355
4350,-0.70000,-0.70000,-0.69972,4,-0.70,0.10110
4355,-0.70000,-0.70000,-0.69972,4,-0.70,0.10238
4360,-0.70000,-0.70000,-0.69972,4,-0.70,0.10194
4365,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57851
4370,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58947
4375,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55681
4380,-0.70000,-0.70000,-0.72828,4,-0.70,-0.67411
4385,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60434
4390,-0.70000,-0.70000,-0.68544,4,-0.70,0.11508
4395,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55644
4400,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58871
4405,-0.70000,-0.70000,-0.68544,4,-0.70,0.13917
4410,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00872
4415,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59076
4420,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00113
4425,-0.70000,-0.70000,-0.69972,4,-0.70,0.00146
4430,-0.70000,-0.70000,-0.67116,4,-0.70,0.18651
4435,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58924
4440,-0.70000,-0.70000,-0.68544,4,-0.70,0.12786
4445,-0.70000,-0.70000,-0.69972,4,-0.70,0.00402
4450,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60328
4455,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55328
4460,-0.70000,-0.70000,-0.68544,4,-0.70,0.13051
4465,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00279
4470,-0.70000,-0.70000,-0.69972,4,-0.70,0.00507
4475,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00188
4480,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60604
4485,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58725
4490,-0.70000,-0.70000,-0.68544,4,-0.70,0.14166
4495,-0.70000,-0.70000,-0.69972,4,-0.70,0.00253
4500,-0.70000,-0.70000,-0.72828,4,-0.70,-0.62779
4505,-0.70000,-0.70000,-0.68544,4,-0.70,0.17109
4510,-0.70000,-0.70000,-0.69972,4,-0.70,0.09518
4515,-0.70000,-0.70000,-0.69972,4,-0.70,0.10157
4520,-0.70000,-0.70000,-0.69972,4,-0.70,0.09619
4525,-0.70000,-0.70000,-0.69972,4,-0.70,0.00387
4530,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59650
4535,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00417
4540,-0.70000,-0.70000,-0.68544,4,-0.70,0.15564
4545,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00817
4550,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60422
4555,-0.70000,-0.70000,-0.68544,4,-0.70,0.12887
4560,-0.70000,-0.70000,-0.69972,4,-0.70,-0.56089
4565,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61777
4570,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60185
4575,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60316
4580,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60805
4585,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60376
4590,-0.70000,-0.70000,-0.68544,4,-0.70,0.12821
4595,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61711
4600,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59606
4605,-0.70000,-0.70000,-0.68544,4,-0.70,0.14944
4610,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55024
4615,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59066
4620,-0.70000,-0.70000,-0.69972,4,-0.70,0.00975
4625,-0.70000,-0.70000,-0.67116,4,-0.70,0.20084
4630,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59595
4635,-0.70000,-0.70000,-0.68544,4,-0.70,0.14059
4640,-0.70000,-0.70000,-0.68544,4,-0.70,0.13088
4645,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00957
4650,-0.70000,-0.70000,-0.72828,4,-0.70,-0.65054
4655,-0.70000,-0.70000,-0.68544,4,-0.70,0.14259
4660,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55268
4665,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60082
4670,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00302
4675,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55159
4680,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61287
4685,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60491
4690,-0.70000,-0.70000,-0.69972,4,-0.70,0.00091
4695,-0.70000,-0.70000,-0.69972,4,-0.70,0.00022
4700,-0.70000,-0.70000,-0.72828,4,-0.70,-0.62708
4705,-0.70000,-0.70000,-0.68544,4,-0.70,0.16197
4710,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58624
4715,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57644
4720,-0.70000,-0.70000,-0.69972,4,-0.70,0.10463
4725,-0.70000,-0.70000,-0.69972,4,-0.70,0.00600
4730,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60039
4735,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57832
4740,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00431
4745,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55130
4750,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55042
4755,-0.70000,-0.70000,-0.68544,4,-0.70,0.12368
4760,-0.70000,-0.70000,-0.69972,4,-0.70,-0.58427
4765,-0.70000,-0.70000,-0.68544,4,-0.70,0.11002
4770,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61407
4775,-0.70000,-0.70000,-0.69972,4,-0.70,-0.56299
4780,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61422
4785,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00651
4790,-0.70000,-0.70000,-0.68544,4,-0.70,0.13180
4795,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55158
4800,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59612
4805,-0.70000,-0.70000,-0.68544,4,-0.70,0.15269
4810,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00518
4815,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58043
4820,-0.70000,-0.70000,-0.69972,4,-0.70,0.09496
4825,-0.70000,-0.70000,-0.68544,4,-0.70,0.14573
4830,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58493
4835,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57821
4840,-0.70000,-0.70000,-0.69972,4,-0.70,0.09402
4845,-0.70000,-0.70000,-0.69972,4,-0.70,0.00702
4850,-0.70000,-0.70000,-0.71400,4,-0.70,-0.58244
4855,-0.70000,-0.70000,-0.68544,4,-0.70,0.15468
4860,-0.70000,-0.70000,-0.69972,4,-0.70,0.09545
4865,-0.70000,-0.70000,-0.71400,4,-0.70,-0.57869
4870,-0.70000,-0.70000,-0.69972,4,-0.70,0.00533
4875,-0.70000,-0.70000,-0.69972,4,-0.70,0.00654
4880,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61281
4885,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61032
4890,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61669
4895,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55814
4900,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59865
4905,-0.70000,-0.70000,-0.68544,4,-0.70,0.13862
4910,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55695
4915,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60461
4920,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00278
4925,-0.70000,-0.70000,-0.69972,4,-0.70,-0.55450
4930,-0.70000,-0.70000,-0.71400,4,-0.70,-0.61397
4935,-0.70000,-0.70000,-0.71400,4,-0.70,-0.59727
4940,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00658
4945,-0.70000,-0.70000,-0.68544,4,-0.70,0.12089
4950,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60466
4955,-0.70000,-0.70000,-0.68544,4,-0.70,0.14094
4960,-0.70000,-0.70000,-0.68544,4,-0.70,0.12980
4965,-0.70000,-0.70000,-0.69972,4,-0.70,0.00619
4970,-0.70000,-0.70000,-0.69972,4,-0.70,0.00877
4975,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00474
4980,-0.70000,-0.70000,-0.69972,4,-0.70,-0.00395
4985,-0.70000,-0.70000,-0.69972,4,-0.70,0.00037
4990,-0.70000,-0.70000,-0.68544,4,-0.70,0.13455
4995,-0.70000,-0.70000,-0.71400,4,-0.70,-0.60229
==============================================================================
Test complete.
Please wait for the next step to occur.
==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.7000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V)

Please enter a new step magnitude to run another test:
0,0.70000,0.70000,-0.72828,5,0.70,-6.27753
5,0.70000,0.70000,-0.68544,5,0.70,-6.08821
10,0.70000,0.70000,-0.69972,5,0.70,-6.13913
15,0.70000,0.70000,-0.67116,5,0.70,-6.02493
20,0.70000,0.70000,-0.64260,5,0.70,-5.94876
25,0.70000,0.70000,-0.62832,5,0.70,-5.96927
30,0.70000,0.70000,-0.59976,5,0.70,-5.93755
35,0.70000,0.70000,-0.54264,5,0.70,-5.80097
40,0.70000,0.70000,-0.52836,5,0.70,-5.85600
45,0.70000,0.70000,-0.48552,5,0.70,-5.81284
50,0.70000,0.70000,-0.41412,5,0.70,-5.65246
55,0.70000,0.70000,-0.35700,5,0.70,-5.54500
60,0.70000,0.70000,-0.35700,5,0.70,-5.70821
65,0.70000,0.70000,-0.28560,5,0.70,-5.56753
70,0.70000,0.70000,-0.24276,5,0.70,-5.54900
75,0.70000,0.70000,-0.19992,5,0.70,-5.55139
80,0.70000,0.70000,-0.12852,5,0.70,-5.44005
85,0.70000,0.70000,-0.09996,5,0.70,-5.48478
90,0.70000,0.70000,-0.05712,5,0.70,-5.37103
95,0.70000,0.70000,0.00000,5,0.70,-5.36565
100,0.70000,0.70000,0.07140,5,0.70,-5.28565
105,0.70000,0.70000,0.09996,5,0.70,-5.01128
110,0.70000,0.70000,0.12852,5,0.70,-5.57344
115,0.70000,0.70000,0.21420,5,0.70,-5.28643
120,0.70000,0.70000,0.25704,5,0.70,-4.67640
125,0.70000,0.70000,0.28560,5,0.70,-3.84955
130,0.70000,0.70000,0.34272,5,0.70,-2.85267
135,0.70000,0.70000,0.39984,5,0.70,-1.95118
140,0.70000,0.70000,0.47124,5,0.70,-1.13945
145,0.70000,0.70000,0.45696,5,0.70,-0.79729
150,0.70000,0.70000,0.54264,5,0.70,0.41002
155,0.70000,0.70000,0.51408,5,0.70,0.41428
160,0.70000,0.70000,0.51408,5,0.70,0.46292
165,0.70000,0.70000,0.55692,5,0.70,0.63626
170,0.70000,0.70000,0.58548,5,0.70,0.65868
175,0.70000,0.70000,0.55692,5,0.70,0.45069
180,0.70000,0.70000,0.57120,5,0.70,0.39935
185,0.70000,0.70000,0.59976,5,0.70,0.39351
190,0.70000,0.70000,0.57120,5,0.70,0.18355
195,0.70000,0.70000,0.55692,5,0.70,-0.59398
200,0.70000,0.70000,0.59976,5,0.70,0.10270
205,0.70000,0.70000,0.57120,5,0.70,-0.71761
210,0.70000,0.70000,0.57120,5,0.70,-0.76962
215,0.70000,0.70000,0.58548,5,0.70,-0.77053
220,0.70000,0.70000,0.59976,5,0.70,-0.79061
225,0.70000,0.70000,0.57120,5,0.70,-0.94335
230,0.70000,0.70000,0.58548,5,0.70,-0.92291
235,0.70000,0.70000,0.58548,5,0.70,-0.96903
240,0.70000,0.70000,0.58548,5,0.70,-1.01538
245,0.70000,0.70000,0.59976,5,0.70,-0.99186
250,0.70000,0.70000,0.61404,5,0.70,-0.94410
255,0.70000,0.70000,0.59976,5,0.70,-1.07548
260,0.70000,0.70000,0.59976,5,0.70,-1.08994
265,0.70000,0.70000,0.61404,5,0.70,-1.07357
270,0.70000,0.70000,0.62832,5,0.70,-1.06430
275,0.70000,0.70000,0.61404,5,0.70,-1.13026
280,0.70000,0.70000,0.62832,5,0.70,-1.04317
285,0.70000,0.70000,0.64260,5,0.70,-0.98426
290,0.70000,0.70000,0.64260,5,0.70,-0.97825
295,0.70000,0.70000,0.64260,5,0.70,-0.93373
300,0.70000,0.70000,0.65688,5,0.70,-0.85420
305,0.70000,0.70000,0.65688,5,0.70,-0.84956
310,0.70000,0.70000,0.64260,5,0.70,-0.85637
315,0.70000,0.70000,0.68544,5,0.70,-0.65538
320,0.70000,0.70000,0.67116,5,0.70,-0.69252
325,0.70000,0.70000,0.68544,5,0.70,-0.60897
330,0.70000,0.70000,0.65688,5,0.70,-0.68660
335,0.70000,0.70000,0.69972,5,0.70,0.10734
340,0.70000,0.70000,0.67116,5,0.70,-0.61467
345,0.70000,0.70000,0.67116,5,0.70,-0.60161
350,0.70000,0.70000,0.69972,5,0.70,0.13893
355,0.70000,0.70000,0.68544,5,0.70,0.00873
360,0.70000,0.70000,0.67116,5,0.70,-0.57555
365,0.70000,0.70000,0.69972,5,0.70,0.15541
370,0.70000,0.70000,0.69972,5,0.70,0.14342
375,0.70000,0.70000,0.65688,5,0.70,-0.65347
380,0.70000,0.70000,0.68544,5,0.70,0.00857
385,0.70000,0.70000,0.68544,5,0.70,-0.00339
390,0.70000,0.70000,0.67116,5,0.70,-0.60911
395,0.70000,0.70000,0.67116,5,0.70,-0.60873
400,0.70000,0.70000,0.71400,5,0.70,0.17842
405,0.70000,0.70000,0.67116,5,0.70,-0.63097
410,0.70000,0.70000,0.68544,5,0.70,-0.57748
415,0.70000,0.70000,0.67116,5,0.70,-0.63898
420,0.70000,0.70000,0.69972,5,0.70,-0.00689
425,0.70000,0.70000,0.65688,5,0.70,-0.71086
430,0.70000,0.70000,0.67116,5,0.70,-0.66077
435,0.70000,0.70000,0.69972,5,0.70,-0.00286
440,0.70000,0.70000,0.68544,5,0.70,-0.63300
445,0.70000,0.70000,0.67116,5,0.70,-0.67630
450,0.70000,0.70000,0.71400,5,0.70,0.10676
455,0.70000,0.70000,0.68544,5,0.70,-0.64402
460,0.70000,0.70000,0.67116,5,0.70,-0.68741
465,0.70000,0.70000,0.68544,5,0.70,-0.62277
470,0.70000,0.70000,0.69972,5,0.70,-0.58281
475,0.70000,0.70000,0.67116,5,0.70,-0.68834
480,0.70000,0.70000,0.68544,5,0.70,-0.61384
485,0.70000,0.70000,0.71400,5,0.70,0.09720
490,0.70000,0.70000,0.68544,5,0.70,-0.63417
495,0.70000,0.70000,0.68544,5,0.70,-0.61655
500,0.70000,0.70000,0.71400,5,0.70,0.12028
505,0.70000,0.70000,0.69972,5,0.70,-0.56162
510,0.70000,0.70000,0.68544,5,0.70,-0.58700
515,0.70000,0.70000,0.69972,5,0.70,0.00360
520,0.70000,0.70000,0.69972,5,0.70,0.00505
525,0.70000,0.70000,0.67116,5,0.70,-0.66474
530,0.70000,0.70000,0.69972,5,0.70,0.09365
535,0.70000,0.70000,0.71400,5,0.70,0.13821
540,0.70000,0.70000,0.68544,5,0.70,-0.60425
545,0.70000,0.70000,0.68544,5,0.70,-0.57945
550,0.70000,0.70000,0.71400,5,0.70,0.16377
555,0.70000,0.70000,0.69972,5,0.70,0.00622
560,0.70000,0.70000,0.67116,5,0.70,-0.63099
565,0.70000,0.70000,0.69972,5,0.70,0.10032
570,0.70000,0.70000,0.68544,5,0.70,-0.59710
575,0.70000,0.70000,0.67116,5,0.70,-0.66167
580,0.70000,0.70000,0.68544,5,0.70,-0.58606
585,0.70000,0.70000,0.69972,5,0.70,-0.00024
590,0.70000,0.70000,0.68544,5,0.70,-0.60535
595,0.70000,0.70000,0.67116,5,0.70,-0.64019
600,0.70000,0.70000,0.71400,5,0.70,0.14503
605,0.70000,0.70000,0.69972,5,0.70,-0.00943
610,0.70000,0.70000,0.67116,5,0.70,-0.65508
615,0.70000,0.70000,0.69972,5,0.70,-0.00095
620,0.70000,0.70000,0.69972,5,0.70,-0.56091
625,0.70000,0.70000,0.67116,5,0.70,-0.67874
630,0.70000,0.70000,0.68544,5,0.70,-0.61130
635,0.70000,0.70000,0.71400,5,0.70,0.10511
640,0.70000,0.70000,0.68544,5,0.70,-0.62661
645,0.70000,0.70000,0.68544,5,0.70,-0.60465
650,0.70000,0.70000,0.71400,5,0.70,0.12545
655,0.70000,0.70000,0.71400,5,0.70,0.10994
660,0.70000,0.70000,0.67116,5,0.70,-0.66732
665,0.70000,0.70000,0.71400,5,0.70,0.13106
670,0.70000,0.70000,0.67116,5,0.70,-0.68410
675,0.70000,0.70000,0.67116,5,0.70,-0.67507
680,0.70000,0.70000,0.68544,5,0.70,-0.60974
685,0.70000,0.70000,0.71400,5,0.70,0.12103
690,0.70000,0.70000,0.68544,5,0.70,-0.61083
695,0.70000,0.70000,0.68544,5,0.70,-0.59001
700,0.70000,0.70000,0.72828,5,0.70,0.21080
705,0.70000,0.70000,0.69972,5,0.70,-0.00311
710,0.70000,0.70000,0.67116,5,0.70,-0.63893
715,0.70000,0.70000,0.69972,5,0.70,0.10549
720,0.70000,0.70000,0.69972,5,0.70,-0.00033
725,0.70000,0.70000,0.67116,5,0.70,-0.65572
730,0.70000,0.70000,0.71400,5,0.70,0.14811
735,0.70000,0.70000,0.71400,5,0.70,0.13262
740,0.70000,0.70000,0.69972,5,0.70,-0.55397
745,0.70000,0.70000,0.68544,5,0.70,-0.58832
750,0.70000,0.70000,0.72828,5,0.70,0.20206
755,0.70000,0.70000,0.71400,5,0.70,0.12809
760,0.70000,0.70000,0.67116,5,0.70,-0.65253
765,0.70000,0.70000,0.69972,5,0.70,0.09317
770,0.70000,0.70000,0.68544,5,0.70,-0.61939
775,0.70000,0.70000,0.72828,5,0.70,0.18617
780,0.70000,0.70000,0.69972,5,0.70,-0.55753
785,0.70000,0.70000,0.71400,5,0.70,0.11383
790,0.70000,0.70000,0.68544,5,0.70,-0.61717
795,0.70000,0.70000,0.71400,5,0.70,0.15367
800,0.70000,0.70000,0.69972,5,0.70,0.09999
805,0.70000,0.70000,0.68544,5,0.70,-0.59388
810,0.70000,0.70000,0.68544,5,0.70,-0.57126
815,0.70000,0.70000,0.68544,5,0.70,-0.57061
820,0.70000,0.70000,0.68544,5,0.70,-0.60406
825,0.70000,0.70000,0.68544,5,0.70,-0.60141
830,0.70000,0.70000,0.69972,5,0.70,0.09015
835,0.70000,0.70000,0.71400,5,0.70,0.12975
840,0.70000,0.70000,0.68544,5,0.70,-0.59331
845,0.70000,0.70000,0.69972,5,0.70,0.09738
850,0.70000,0.70000,0.71400,5,0.70,0.15490
855,0.70000,0.70000,0.71400,5,0.70,0.12615
860,0.70000,0.70000,0.68544,5,0.70,-0.59588
865,0.70000,0.70000,0.71400,5,0.70,0.14130
870,0.70000,0.70000,0.69972,5,0.70,-0.56447
875,0.70000,0.70000,0.67116,5,0.70,-0.67488
880,0.70000,0.70000,0.69972,5,0.70,-0.56716
885,0.70000,0.70000,0.71400,5,0.70,0.13670
890,0.70000,0.70000,0.68544,5,0.70,-0.60320
895,0.70000,0.70000,0.68544,5,0.70,-0.59591
900,0.70000,0.70000,0.72828,5,0.70,0.17344
905,0.70000,0.70000,0.69972,5,0.70,-0.55432
910,0.70000,0.70000,0.67116,5,0.70,-0.66952
915,0.70000,0.70000,0.69972,5,0.70,-0.56205
920,0.70000,0.70000,0.71400,5,0.70,0.11498
925,0.70000,0.70000,0.68544,5,0.70,-0.61299
930,0.70000,0.70000,0.68544,5,0.70,-0.59951
935,0.70000,0.70000,0.71400,5,0.70,0.14164
940,0.70000,0.70000,0.68544,5,0.70,-0.58303
945,0.70000,0.70000,0.69972,5,0.70,0.11435
950,0.70000,0.70000,0.71400,5,0.70,0.16059
955,0.70000,0.70000,0.68544,5,0.70,-0.58409
960,0.70000,0.70000,0.68544,5,0.70,-0.58157
965,0.70000,0.70000,0.71400,5,0.70,0.15801
970,0.70000,0.70000,0.69972,5,0.70,-0.55029
975,0.70000,0.70000,0.67116,5,0.70,-0.66413
980,0.70000,0.70000,0.71400,5,0.70,0.13122
985,0.70000,0.70000,0.69972,5,0.70,-0.56836
990,0.70000,0.70000,0.68544,5,0.70,-0.62451
995,0.70000,0.70000,0.69972,5,0.70,-0.00102
1000,0.70000,0.70000,0.72828,5,0.70,0.19219
1005,0.70000,0.70000,0.68544,5,0.70,-0.61654
1010,0.70000,0.70000,0.69972,5,0.70,0.00447
1015,0.70000,0.70000,0.71400,5,0.70,0.14759
1020,0.70000,0.70000,0.71400,5,0.70,0.12198
1025,0.70000,0.70000,0.67116,5,0.70,-0.67116
1030,0.70000,0.70000,0.71400,5,0.70,0.14326
1035,0.70000,0.70000,0.71400,5,0.70,0.13657
1040,0.70000,0.70000,0.68544,5,0.70,-0.60996
1045,0.70000,0.70000,0.68544,5,0.70,-0.58736
1050,0.70000,0.70000,0.72828,5,0.70,0.19610
1055,0.70000,0.70000,0.69972,5,0.70,-0.00225
1060,0.70000,0.70000,0.68544,5,0.70,-0.58410
1065,0.70000,0.70000,0.69972,5,0.70,0.00555
1070,0.70000,0.70000,0.69972,5,0.70,-0.55105
1075,0.70000,0.70000,0.67116,5,0.70,-0.64883
1080,0.70000,0.70000,0.69972,5,0.70,0.09481
1085,0.70000,0.70000,0.71400,5,0.70,0.12709
1090,0.70000,0.70000,0.68544,5,0.70,-0.59289
1095,0.70000,0.70000,0.68544,5,0.70,-0.58262
1100,0.70000,0.70000,0.69972,5,0.70,0.00355
1105,0.70000,0.70000,0.69972,5,0.70,-0.00239
1110,0.70000,0.70000,0.67116,5,0.70,-0.63330
1115,0.70000,0.70000,0.71400,5,0.70,0.14225
1120,0.70000,0.70000,0.68544,5,0.70,-0.60658
1125,0.70000,0.70000,0.67116,5,0.70,-0.66195
1130,0.70000,0.70000,0.69972,5,0.70,0.00529
1135,0.70000,0.70000,0.71400,5,0.70,0.10973
1140,0.70000,0.70000,0.68544,5,0.70,-0.62120
1145,0.70000,0.70000,0.69972,5,0.70,-0.00753
1150,0.70000,0.70000,0.72828,5,0.70,0.17841
1155,0.70000,0.70000,0.68544,5,0.70,-0.63093
1160,0.70000,0.70000,0.71400,5,0.70,0.12920
1165,0.70000,0.70000,0.69972,5,0.70,-0.00517
1170,0.70000,0.70000,0.69972,5,0.70,-0.56282
1175,0.70000,0.70000,0.68544,5,0.70,-0.61894
1180,0.70000,0.70000,0.71400,5,0.70,0.13057
1185,0.70000,0.70000,0.71400,5,0.70,0.11660
1190,0.70000,0.70000,0.68544,5,0.70,-0.61061
1195,0.70000,0.70000,0.69972,5,0.70,0.09013
1200,0.70000,0.70000,0.71400,5,0.70,0.14489
1205,0.70000,0.70000,0.71400,5,0.70,0.13344
1210,0.70000,0.70000,0.68544,5,0.70,-0.59245
1215,0.70000,0.70000,0.71400,5,0.70,0.15484
1220,0.70000,0.70000,0.71400,5,0.70,0.13182
1225,0.70000,0.70000,0.67116,5,0.70,-0.63923
1230,0.70000,0.70000,0.69972,5,0.70,0.09936
1235,0.70000,0.70000,0.71400,5,0.70,0.14174
1240,0.70000,0.70000,0.68544,5,0.70,-0.58677
1245,0.70000,0.70000,0.71400,5,0.70,0.17294
1250,0.70000,0.70000,0.72828,5,0.70,0.21600
1255,0.70000,0.70000,0.69972,5,0.70,0.09282
1260,0.70000,0.70000,0.67116,5,0.70,-0.62324
1265,0.70000,0.70000,0.71400,5,0.70,0.14328
1270,0.70000,0.70000,0.69972,5,0.70,0.00424
1275,0.70000,0.70000,0.65688,5,0.70,-0.71656
1280,0.70000,0.70000,0.69972,5,0.70,-0.00395
1285,0.70000,0.70000,0.71400,5,0.70,0.11735
1290,0.70000,0.70000,0.68544,5,0.70,-0.60850
1295,0.70000,0.70000,0.69972,5,0.70,0.00230
1300,0.70000,0.70000,0.71400,5,0.70,0.12773
1305,0.70000,0.70000,0.69972,5,0.70,-0.55579
1310,0.70000,0.70000,0.67116,5,0.70,-0.66219
1315,0.70000,0.70000,0.69972,5,0.70,0.00631
1320,0.70000,0.70000,0.69972,5,0.70,-0.55716
1325,0.70000,0.70000,0.67116,5,0.70,-0.66906
1330,0.70000,0.70000,0.69972,5,0.70,0.00150
1335,0.70000,0.70000,0.69972,5,0.70,-0.56534
1340,0.70000,0.70000,0.69972,5,0.70,-0.56376
1345,0.70000,0.70000,0.71400,5,0.70,0.13809
1350,0.70000,0.70000,0.71400,5,0.70,0.12848
1355,0.70000,0.70000,0.69972,5,0.70,-0.00865
1360,0.70000,0.70000,0.69972,5,0.70,0.00800
1365,0.70000,0.70000,0.69972,5,0.70,0.00462
1370,0.70000,0.70000,0.64260,5,0.70,-0.80296
1375,0.70000,0.70000,0.67116,5,0.70,-0.67556
1380,0.70000,0.70000,0.71400,5,0.70,0.13499
1385,0.70000,0.70000,0.69972,5,0.70,-0.56826
1390,0.70000,0.70000,0.68544,5,0.70,-0.61365
1395,0.70000,0.70000,0.69972,5,0.70,0.09355
1400,0.70000,0.70000,0.71400,5,0.70,0.14679
1405,0.70000,0.70000,0.69972,5,0.70,0.00354
1410,0.70000,0.70000,0.68544,5,0.70,-0.58622
1415,0.70000,0.70000,0.69972,5,0.70,0.09273
1420,0.70000,0.70000,0.69972,5,0.70,-0.55632
1425,0.70000,0.70000,0.67116,5,0.70,-0.66659
1430,0.70000,0.70000,0.68544,5,0.70,-0.59548
1435,0.70000,0.70000,0.69972,5,0.70,-0.55304
1440,0.70000,0.70000,0.69972,5,0.70,-0.00178
1445,0.70000,0.70000,0.68544,5,0.70,-0.59016
1450,0.70000,0.70000,0.68544,5,0.70,-0.59231
1455,0.70000,0.70000,0.71400,5,0.70,0.14482
1460,0.70000,0.70000,0.69972,5,0.70,0.00959
1465,0.70000,0.70000,0.71400,5,0.70,0.12538
1470,0.70000,0.70000,0.69972,5,0.70,-0.56939
1475,0.70000,0.70000,0.67116,5,0.70,-0.67398
1480,0.70000,0.70000,0.69972,5,0.70,-0.58662
